Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,Fuel_Type,Emission_Factor,CO2_Emissions_tons,Estimated_Capacity_DWT,CII_Value,CII_Rating
2024-02-11,Container Ship,Transoceanic,Steam Turbine,Fair,22.99389601672243,1250.473579586008,150.19837427332678,7.502900853201202,Moderate,247.27954332971447,348531.2487957669,708213.4963913569,43.668110885140194,0.5394853971773279,0.9385601023398592,2,58.44663825982487,VLSFO,3.151,4.541493605899385,423.08599894220066,71.46687980691372,D
2024-02-18,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,13.098926421361373,1987.8260416380513,1057.3337152681795,13.385487743923415,Moderate,1318.9004745901898,240552.9265188404,849331.5310694589,70.69869142580444,0.2789038803555007,1.1222097350174196,2,59.81211487019982,VLSFO,3.151,92.57049501856572,2205.072463082735,39.70430876019122,C
2024-02-25,Tanker,Long-haul,Diesel,Fair,18.105593937117384,1200.7374223414133,1592.742828050205,6.7978834756836015,Calm,1806.104251258819,133451.0642440506,605876.2128431511,39.86225627328852,0.9281846847913122,0.9936935959233592,5,94.98060506369774,MGO,3.206,61.55130046218206,1901.5505850353072,20.322806962553553,B
2024-03-03,Fish Carrier,Short-haul,Steam Turbine,Good,24.320856028684474,2053.27436516747,1487.3717181500615,5.604210662879386,Moderate,1182.9301624598884,282347.7956042516,432936.00648545165,22.31643562698468,0.2258597923103556,1.160802602835008,8,60.965436262141914,HFO,3.114,70.10913524005042,1940.3292012435904,24.292917281168847,B
2024-03-10,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Fair,23.100044033834855,2386.051236451379,1229.5661034203802,6.464921897852616,Moderate,166.63560165312433,126959.53245063649,891748.2592050214,68.57626567581212,0.4809813125812029,1.0423444752426878,7,98.8772320650066,VLSFO,3.151,74.63651283001262,168.5277775004565,360.18694237062,E
2024-03-17,Fish Carrier,Short-haul,Diesel,Fair,19.282754151608422,702.1210473981815,524.8495811117816,7.820877206430626,Calm,1501.248041092048,311525.59705246735,700534.0614604736,31.819395902515065,0.9557161015324344,1.4714393223623028,1,55.57671220543142,HFO,3.114,10.745278230501384,2701.2177970206258,7.579197217494053,A
2024-03-24,Tanker,,Steam Turbine,Critical,19.10838638041514,1150.0671924682515,1801.174941419045,14.035245910174247,,858.1013194751816,70720.33393137551,382123.5851318304,66.85377402493359,0.77620756556292,0.7934012693911392,3,85.8786744086359,VLSFO,3.151,58.61292562133552,999.2018686642555,32.56748828339524,C
2024-03-31,Bulk Carrier,Short-haul,Diesel,Critical,21.55111284139118,1956.088930725219,1940.0107153660333,9.730599245209179,Rough,542.5147474980067,278975.1088938729,478765.10008244583,65.65074372983838,0.2399548217110294,0.6918095424966398,1,78.843438720819,Methanol,1.375,45.88119689921251,688.0911795577899,34.37040259948486,C
2024-04-07,Container Ship,Transoceanic,Diesel,Good,16.052691371929125,2600.114284511954,491.25992203268686,13.890252008443248,Rough,1992.2987448201511,492122.2406321598,884546.0509469566,60.45797688224648,0.8323251379262009,1.4351039129132772,4,96.16116598517448,VLSFO,3.151,43.91597561892931,2071.832973746711,43.147581688327996,C
2024-04-14,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),,22.36826551259101,2870.4823380367393,961.8204083115896,5.726362639030539,Calm,105.61721241769206,400472.4205473725,183054.93596852207,28.293241641538977,1.2339394043243523,0.9573109512294534,6,78.74449853732334,MGO,3.206,69.84174623317418,134.1264651874462,541.3855030802955,E
2024-04-21,Bulk Carrier,Transoceanic,Diesel,Critical,12.730367590341462,632.597185265092,993.388381050516,6.023121719475594,Moderate,208.4259913324196,441678.9643216334,449403.74391509354,65.42804403418876,1.123999930728779,1.2279629601132362,4,98.37501303849577,VLSFO,3.151,28.86990779867452,211.86883223167564,137.1700345271124,E
2024-04-28,Bulk Carrier,Short-haul,Steam Turbine,Good,19.88562559458491,1657.4038978859035,343.49012819542287,14.820856411254079,Moderate,820.7754313190356,215873.54770714545,290499.5966642238,13.700478484751072,1.252541685404458,0.8576183302481588,9,88.38355632147423,HFO,3.114,15.822786213992174,928.6517373589943,49.60390014876647,D
2024-05-05,Tanker,Short-haul,Steam Turbine,Good,22.814804651755267,2212.862537431903,732.294019581178,6.128710360622019,Moderate,1740.389222780503,253120.42909758707,188031.60935263132,71.93544219020802,0.8708181650013952,0.7288844051439362,4,99.74353433540152,HFO,3.114,40.12654243751894,1744.864200348267,31.403974791461405,C
2024-05-12,Bulk Carrier,Coastal,Steam Turbine,Fair,12.265954818621102,1459.7079110798352,317.9834225784308,5.436363309018617,Rough,155.8509197209983,145272.3986029577,520331.3417223507,47.48908068821058,0.4186772061496626,0.7498747005473518,4,61.15953557667905,VLSFO,3.151,20.526766108347847,254.82685283899758,253.3208074401372,E
2024-05-19,Bulk Carrier,Long-haul,Steam Turbine,Good,22.87768218811165,1287.8551049956282,1635.0656045202695,5.747847414386794,Calm,351.70209832617394,390326.4966270995,886689.1667300587,37.93627311406619,1.48169347390159,1.051969438011913,9,54.926115619781235,Ammonia,0.0,0.0,640.3185340117352,0.0,A
2024-05-26,Tanker,Transoceanic,,Fair,24.014133146857244,473.3766312653503,1311.1180215461518,5.278386123437457,Calm,1488.9018082248197,131593.852927513,999805.8479275,34.0158250388927,0.5065105906492506,1.1320528960856333,4,60.44027019437869,LNG,2.75,14.60667116124401,2463.426790509776,4.5224086701229655,A
2024-06-02,Container Ship,Coastal,Steam Turbine,Good,20.209221951443272,1792.3700336970614,1794.33911979125,7.280924197775638,Calm,791.6908955425956,132032.42320286285,676262.648245002,35.7396343803628,1.1268207787302496,0.8378922794538017,7,75.89173892863428,Methanol,1.375,38.559698118039165,1043.1845504120965,20.60003475211077,B
2024-06-09,Tanker,Short-haul,Heavy Fuel Oil (HFO),Fair,13.669262012345403,1786.4627728455725,948.2401961078132,6.15588158724895,Rough,1091.4532867334128,59734.953433009425,435887.6847007428,53.021884187998886,0.9084490874217046,0.9866546795123686,6,75.89203514044692,Methanol,1.375,30.955530421295848,1438.1657900114988,22.699220046849465,B
2024-06-16,Fish Carrier,Short-haul,Diesel,Fair,15.009735267261654,713.4533668057865,1598.036965561994,6.69970755815855,Moderate,540.2513224560494,141425.49983130553,807517.0860367831,58.032128673865344,0.565860643498876,1.3506550450933636,8,74.16804420299388,MGO,3.206,44.01518164311208,728.4152201417244,37.81261088647347,C
2024-06-23,Bulk Carrier,Short-haul,Diesel,Fair,23.126329277252992,871.5846452770645,329.76633644047195,5.786702719232479,Calm,1242.5905316920268,477292.64420004154,664940.1538508545,54.517913385427015,0.1117468613956423,1.141543080113795,7,52.296443872467705,Methanol,1.375,3.209414137620931,2376.0516770934946,4.096034066309815,A
2024-06-30,Bulk Carrier,Coastal,Diesel,Critical,16.849792755311686,2473.879364891825,281.7302311862889,13.58607343753946,Moderate,366.8341937043822,421598.701852644,812525.1088385165,37.33504047215909,1.1564094180073532,1.0692660854358451,9,60.40725065400047,VLSFO,3.151,22.589680620299816,607.268481403877,132.03707602917143,E
2023-06-04,Fish Carrier,Transoceanic,Steam Turbine,Good,22.97608222726187,2659.660303000241,185.5822183086269,14.384138034246682,Moderate,84.22638331964512,314472.3287195554,813657.002379018,58.59998615401543,0.7059234001184281,0.71091478261309,5,85.97582105842528,VLSFO,3.151,11.946218520372746,97.96519798561583,657.0860882300747,E
2023-06-11,Fish Carrier,Transoceanic,Diesel,Good,12.502729609327286,2273.3601186200135,714.5284147135812,14.760978213311235,Moderate,323.8434230651452,70781.89666710667,416678.57336886344,41.18334875448186,0.6029091283438426,0.8336730550980134,6,82.5169134603304,VLSFO,3.151,74.14660397006152,392.4570242448917,264.4110822823527,E
2023-06-18,Container Ship,Transoceanic,Steam Turbine,Critical,16.266569429272874,1628.2616762788807,1126.3954654535696,6.168375785789215,Calm,1104.2089079974455,42536.2096798976,901048.7090183262,12.68627848361711,0.8326669349274286,0.5999584063391921,1,57.369825061645976,VLSFO,3.151,66.81908333774425,1924.7207165281272,30.820657488667308,C
2023-06-25,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,21.808997423667662,1068.4394415758297,1504.2612279541345,9.43463246015638,Moderate,579.59935283306,325352.1572928887,581986.8867761097,34.62721135570855,0.808952920623692,0.7741473777757449,6,96.7826551470844,HFO,3.114,42.22382927334639,598.8669684172439,46.87097585309758,D
2023-07-02,,Short-haul,Steam Turbine,Fair,22.189536011917173,1431.9238315807418,1163.5762957356983,9.600648722998487,Rough,94.72616341429617,256534.740657498,454223.30149769486,49.87513781611889,1.243155149988592,0.8622990286457334,9,80.20914434603084,VLSFO,3.151,41.85659821789565,118.09895765205692,304.59516098297064,E
2023-07-09,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,14.186238648413703,2883.3505708176363,1864.200682751504,9.839791694282885,Rough,1903.3162809570083,390041.2377104892,636618.7296103676,13.107210333635129,0.5967809605265433,1.0709985992033924,4,71.69509886204665,LNG,2.75,186.15669716571514,2654.7369501774547,37.615298076912495,C
2023-07-16,Container Ship,Coastal,Heavy Fuel Oil (HFO),Good,13.05981147324302,1943.4243785304861,1782.560482786421,11.999134245323011,Moderate,641.9897553753472,62561.43176462139,181768.17750350575,23.783917439097415,1.315580862468704,0.9269361620431475,1,56.076578838135234,HFO,3.114,144.18454335154362,1144.8447260458727,70.65255047391516,D
2023-07-23,Container Ship,Coastal,Steam Turbine,Fair,13.582625340448347,2211.4090442308793,1884.7845770502424,8.025597821429693,Moderate,1022.99260507648,150803.17749872396,400380.4691638268,18.602557063346776,0.2705972865864879,0.5060023694223946,6,50.9252166006388,VLSFO,3.151,170.39121644071864,2008.8134589566923,45.0034568578336,C
2023-07-30,Fish Carrier,Long-haul,Steam Turbine,Good,24.105161790437986,2133.5580064804576,1534.4597905630335,14.287059168060356,Calm,1164.1045891292963,227391.7424275743,418596.2424455504,61.782378487923594,0.949127918854366,0.7518773845393915,6,79.37185036582353,HFO,3.114,74.37724240383102,1466.6466559163703,33.04905635286474,C
2023-08-06,Container Ship,Coastal,Diesel,Fair,19.007204222138192,2538.4299308987697,1396.1669797280852,9.870933202190312,Rough,236.66647445370285,170901.0012795492,429385.2873620698,42.52632001845899,0.6684052261159563,1.007638538070721,1,68.53854455032652,VLSFO,3.151,106.2489041371893,345.3042021922763,220.3866246102004,E
2023-08-13,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Good,10.306161269119219,692.5895477210979,738.3471238101585,11.870450215321096,Moderate,87.83179237762147,362368.2613241501,378330.2102679523,25.79323202816803,1.1792791012628716,0.7085111143400334,6,98.3064034881168,LNG,2.75,26.959707238593744,89.34493508170961,408.6811875899256,E
2023-08-20,Bulk Carrier,Coastal,Diesel,Critical,15.49873631937631,2480.0989117168874,1553.6364902099174,8.845615434209316,Moderate,842.369994729634,407620.9588975847,864534.0455912978,33.30665331858125,0.465448780553699,1.0964550023554829,1,93.07422294012925,VLSFO,3.151,141.23754554277332,905.0518694864585,100.44475850570385,E
2023-08-27,Bulk Carrier,Long-haul,Diesel,Good,15.125302674681818,1818.810043057555,603.3969431384868,5.112033011470328,Moderate,287.666029092107,107624.6506494904,587512.0806375332,12.617302224919555,0.599800167365831,1.0874531925293702,6,85.5538396308348,Ammonia,0.0,0.0,336.2397647298908,0.0,A
2023-09-03,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,24.68280136303288,1525.6502758783938,248.1398364951799,14.676429402491319,Calm,1389.4765206136642,279592.0184799551,349190.1412887692,67.54185971376666,0.6957991922183627,1.2958036228451029,7,73.72706165166032,LNG,2.75,7.627923556331678,1884.6221312583307,16.311186506830666,B
2023-09-10,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,15.360799966436367,1169.320493723579,1648.5306462667793,6.722284163187869,Rough,642.6862381662069,361888.9925009548,275275.7889980223,47.85612398096887,0.8065649660426751,1.3628062359939923,2,73.00492508060839,VLSFO,3.151,69.56344108725091,880.3327137951102,47.933284745177666,D
2023-09-17,Tanker,Short-haul,Heavy Fuel Oil (HFO),Critical,10.79561617343149,662.2427486914213,1367.9920815844314,9.092253911750996,Calm,1663.627143238141,224166.4832360188,568594.2905442032,26.772326791157788,0.3086908595946186,1.195838495786619,3,97.97614644658331,VLSFO,3.151,48.45042787225045,1697.9920149698396,20.858275028605146,B
2023-09-24,Bulk Carrier,Transoceanic,Steam Turbine,Critical,15.94809405460387,1080.5047996051965,1588.179276369645,14.65264018001125,Calm,949.752649510781,49758.20840138347,643770.940461029,63.06716612655209,0.2697257044003822,1.3692516596091435,8,68.43972213022556,LNG,2.75,56.2669953465335,1387.7213699138242,25.530065178217946,B
2023-10-01,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,23.09189992889253,2562.831359961191,582.166633148967,13.422735205561295,,501.4911926697581,93327.17687407712,652250.1870120126,50.69766736687308,0.1899805103541345,0.861326984140642,3,81.62531926929566,LNG,2.75,32.25780580716023,614.3819064465209,90.18807049685738,E
2023-10-08,Container Ship,Long-haul,Steam Turbine,Fair,24.014793282345057,2413.3439753160264,941.271947536091,11.721585216147291,Calm,1072.6534180745862,173623.449374093,774411.2631314773,50.161964669074024,0.2396707303610253,1.3243218515357462,3,71.71690750639746,LNG,2.75,46.40732447381348,1495.6771776291396,32.96351746679104,C
2023-10-15,Fish Carrier,Long-haul,Steam Turbine,Fair,21.7591585795299,726.4642677794386,763.1567663016623,6.432211382320368,Calm,505.93779750617455,206866.2387103828,212386.3153602207,52.83693725451989,0.63670497826732,1.0658389259041834,3,85.01899700208241,LNG,2.75,13.069269775061432,595.0879395740017,28.777722137073145,B
2023-10-22,Tanker,Long-haul,Diesel,Critical,21.55601145306865,2278.933818512528,489.5708571785907,8.919145430073366,Rough,1263.5666579029112,255586.3895261349,58692.721456314175,58.13940595131379,0.1002113328171159,0.9030784906344548,7,70.82865638965099,VLSFO,3.151,29.64657807024396,1783.976602565533,33.944534774051675,C
2023-10-29,Tanker,Coastal,Heavy Fuel Oil (HFO),Fair,18.35410944515499,1857.9221861080662,554.3695550737426,9.752402786947084,,1540.228201075721,194093.86786823443,544245.3163777746,55.93275894207765,0.9818028192996996,1.0176147746131343,8,95.6040014146804,HFO,3.114,32.130044984640904,1611.04993335479,35.975178766394976,C
2023-11-05,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,20.645601882390164,2407.5172996721562,113.85873396023416,13.113772803990253,Rough,56.768253818001725,340885.04601048015,914773.6274118556,60.59289734307296,0.7348364287633652,0.591437898331682,9,82.62519487811339,VLSFO,3.151,7.383821498091055,68.70574272380819,943.8909019269759,E
2023-11-12,Bulk Carrier,Short-haul,Diesel,,22.32524815401231,1270.7890688075581,1617.0603902983323,6.458283128259865,Moderate,807.4781040500297,310158.8691887318,580710.066285623,30.64954813116523,0.3871452897041875,1.3722384463264343,7,66.82371245087965,Methanol,1.375,22.843654849163688,1208.370613415987,11.690664449281712,A
2023-11-19,Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,23.749642629724065,2612.288117198146,1989.845754515894,7.162815795340646,Moderate,717.7298639893592,406215.222160617,818075.869741154,22.9755845013565,0.72267985145727,1.1154573862803845,6,53.03947781036467,MGO,3.206,123.25586511773076,1353.1993406034333,45.77479457671937,C
